algo_name,done,graph,init_bots,init_locations,parameters,priority_nodes,random_string,sim_length,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
ppa_fhum_2,False,cair,3,1563324343 cluster_1563324333_1563324337 1563324357,100 5,1154147728 1563324357 1154147727 cluster_1563324333_1563324337 1563324343,ppa_fhum_2_100_5_47,20000,True,1264.5634186581342,193.66834316568344,1676.4461400013847,20001.0,454.0,20001.0,9.730150409802423
ppa_fhum_2,False,iitb,4,cluster_-172_5366445082 667357361 -222 667357401,100 5,3215340463 cluster_-172_5366445082 667357401 1990860598 -222 667357361,ppa_fhum_2_100_5_21,20000,True,2144.3639015284098,325.1026801340067,2750.784308659877,19998.0,2533.0,19998.0,9.310286125390675
ppa_fhum_2,False,cair,3,1563324357 cluster_1563324010_1563324356 1563324324,100 5,1563324357 1563324324 1563324327 cluster_1563324010_1563324356,ppa_fhum_2_100_5_39,20000,True,2824.5920630159208,84.34295320467953,3607.520380104847,20001.0,307.0,20001.0,53.84171932749799
ppa_fhum_2,False,cair,2,1563324327 1154147727,100 5,1563324327 1154147726 1154147727 1563324357,ppa_fhum_2_100_5_65,20000,True,990.55812312087,79.76688090831792,1250.7841923244566,19992.0,575.0,19992.0,18.17742570061821
ppa_fhum_2,False,grid_5_5,3,11 19 7,100 5,7 15 1 19 11,ppa_fhum_2_100_5_23,20000,True,406.48841084108415,136.6820482048205,473.94000150015006,5020.0,650.0,5020.0,4.076849295526023
ppa_fhum_2,False,iitb,4,667357382 4369058864 667357419 2055461156,100 5,667357419 667357382 4369058864 2055461156,ppa_fhum_2_100_5_67,20000,True,2198.528788598773,174.3169142657063,2603.3711634653864,19991.0,720.0,19991.0,17.701969382492482
ppa_fhum_2,False,grid_5_5,2,15 2,100 5,8 15 1 21 2,ppa_fhum_2_100_5_24,20000,True,330.40485345603685,166.98971691507452,371.25863759127736,9512.0,562.0,9512.0,2.5295736986535684
ppa_fhum_2,False,iitb,1,668620103,100 5,667357415 -222 -282 668620103 667357419,ppa_fhum_2_100_5_86,20000,True,1927.109263286836,317.7756012199389,2350.6181217254925,20000.0,976.0,20000.0,7.689963081226209
ppa_fhum_2,False,cair,4,1563324348 1563324343 1154147728 1563324324,100 5,1563324348 1563324324 1154147728 1563324343,ppa_fhum_2_100_5_48,20000,True,439.3169813731536,67.5651217439128,545.5317984100795,11284.0,409.0,11284.0,10.196285482443304
ppa_fhum_2,False,iitb,3,1990860598 3215340463 -222,100 5,3215340463 cluster_-172_5366445082 667357401 1990860598 -222 667357361,ppa_fhum_2_100_5_52,20000,True,2164.815237226277,337.5972319434723,2773.8879056538794,20001.0,2559.0,20001.0,8.929735554495396
ppa_fhum_2,False,iitb,3,-266 668620103 3215340463,100 5,667357412 -282 3215340463 -266 668620103 667357401,ppa_fhum_2_100_5_38,20000,True,3754.6204759523207,179.1917729432358,4946.4300436220165,19994.0,657.0,19994.0,31.74892327574129
ppa_fhum_2,False,cair,3,1563324327 1563324343 1563324353,100 5,1563324343 1563324327 1563324336 1154147727 1563324353 cluster_1563324333_1563324337,ppa_fhum_2_100_5_82,20000,True,795.516968363503,108.37867953462012,1139.086112777945,14580.0,380.0,14580.0,12.928672228872124
ppa_fhum_2,False,cair,2,1563324324 414035791,100 5,1563324353 1563324324 1563324336 414035791 cluster_1563324004_1563324334,ppa_fhum_2_100_5_45,20000,True,1184.3232787832326,91.26984301569844,1604.7284463861306,20001.0,514.0,20001.0,22.35074310525928
ppa_fhum_2,False,cair,4,1563324349 1563324327 1563324011 1563324344,100 5,1563324327 cluster_1563324004_1563324334 1563324349 1563324344 1563324011,ppa_fhum_2_100_5_91,20000,True,2788.917346071125,52.87452608412944,3841.241507604585,19992.0,267.0,19992.0,90.61677866754631
ppa_fhum_2,False,iitb,3,667357419 667357382 4369058864,100 5,667357419 667357382 4369058864 2055461156,ppa_fhum_2_100_5_50,20000,True,2244.617965557501,239.6988366274706,2645.601791343508,19984.0,754.0,19984.0,12.107135375623203
ppa_fhum_2,False,cair,1,1563324343,100 5,1154147728 1563324357 1154147727 cluster_1563324333_1563324337 1563324343,ppa_fhum_2_100_5_78,20000,True,1288.298450323104,222.98882832424863,1698.0329203226636,19996.0,471.0,19996.0,8.232648481275039
ppa_fhum_2,False,cair,3,1563324349 1563324324 1563324327,100 5,cluster_1563324004_1563324334 1563324327 1563324343 1563324348 1563324324 1563324349,ppa_fhum_2_100_5_70,20000,True,368.08270419812345,88.98719230705132,507.6304601436594,11821.0,519.0,11821.0,6.217652355101292
ppa_fhum_2,False,grid_5_5,1,24,100 5,24 10 4 12 2 15,ppa_fhum_2_100_5_26,20000,True,651.709087271818,228.01304492789865,785.5078374856872,19950.0,592.0,19950.0,3.6133242417434017
ppa_fhum_2,False,cair,4,1563324336 1563324324 cluster_1563324004_1563324334 414035791,100 5,1563324353 1563324324 1563324336 414035791 cluster_1563324004_1563324334,ppa_fhum_2_100_5_33,20000,True,1151.2170419256815,51.56473176341183,1574.160238141939,20000.0,440.0,20000.0,38.52970186636895
ppa_fhum_2,False,grid_5_5,4,4 2 10 15,100 5,24 10 4 12 2 15,ppa_fhum_2_100_5_63,20000,True,498.4769181540923,100.25081245937704,624.2325304787391,19941.0,532.0,19941.0,8.05800222443516
ppa_fhum_2,False,cair,4,1563324343 1563324336 1563324327 cluster_1563324333_1563324337,100 5,1563324343 1563324327 1563324336 1154147727 1563324353 cluster_1563324333_1563324337,ppa_fhum_2_100_5_58,20000,True,803.7157614341505,111.97090145492726,1149.5881914237625,14672.0,385.0,14672.0,13.128064230042426
ppa_fhum_2,False,grid_5_5,1,3,100 5,24 3 22 8,ppa_fhum_2_100_5_72,20000,True,229.5962466863402,200.56378482468864,235.1262394218929,601.0,522.0,601.0,1.4499366806083624
